date;dona_francisca;emborcacao;ita;nova_avanhandava;nova_ponte;santa_cecilia;serra_da_mesa;teles_pires;tres_marias
1948-01-01;117.43;140.14;138.8;236.2;169.85;195.21;182.52;322.19;176.25
1948-02-01;290.38;159.86;239.6;328.71;182.53;345.66;167.0;346.26;249.97
1948-03-01;133.05;194.51;107.21;218.81;191.05;218.02;267.53;306.51;186.62
1948-04-01;191.52;28.57;101.55;78.38;31.89;76.35;45.92;157.97;32.32
1948-05-01;130.85;16.43;133.61;65.32;24.06;58.42;1.02;19.99;35.45
1948-06-01;79.02;12.25;57.57;17.05;15.51;10.09;6.36;3.43;19.25
1948-07-01;187.83;7.92;162.0;68.88;10.85;66.87;2.07;26.81;18.51
1948-08-01;53.97;1.92;145.96;63.16;2.79;61.2;1.13;11.56;7.92
1948-09-01;151.35;39.08;102.79;48.11;44.67;37.04;48.33;106.71;38.31
1948-10-01;144.93;91.34;125.2;96.91;92.1;78.58;112.36;185.03;85.5
1948-11-01;132.0;205.95;75.35;90.45;201.96;83.64;309.42;266.28;180.82
1948-12-01;23.71;497.77;50.5;145.82;454.27;115.89;559.16;435.28;376.49
1949-01-01;128.74;236.19;123.05;291.69;268.21;283.73;262.35;374.77;303.76
1949-02-01;70.31;207.57;105.28;168.21;208.66;163.61;312.98;360.42;197.36
1949-03-01;228.81;51.97;202.33;155.69;58.0;126.76;101.58;244.74;74.98
1949-04-01;60.66;95.2;99.32;75.35;86.79;55.74;106.77;147.19;72.23
1949-05-01;80.69;35.56;60.2;31.55;36.95;36.01;56.61;50.58;26.57
1949-06-01;178.14;14.71;162.26;51.65;21.48;56.05;0.3;21.75;35.31
1949-07-01;108.31;3.44;79.66;26.98;5.02;32.91;0.03;1.36;12.25
1949-08-01;69.78;0.49;114.2;30.92;0.65;40.66;0.0;5.34;4.45
1949-09-01;140.79;3.54;96.17;32.35;5.19;28.32;0.99;54.45;8.56
1949-10-01;105.12;150.83;92.62;90.63;152.43;87.78;207.38;224.11;141.81
1949-11-01;70.65;161.17;90.83;92.97;155.82;71.68;224.41;198.77;140.85
1949-12-01;129.15;229.03;116.23;269.53;249.89;232.55;177.31;315.99;296.54
1950-01-01;108.22;210.44;173.31;346.55;235.35;328.1;208.81;408.29;264.65
1950-02-01;146.38;182.87;159.05;261.45;190.4;258.06;195.11;317.79;180.12
1950-03-01;134.54;167.75;176.79;240.14;174.47;201.13;280.88;371.05;148.23
1950-04-01;113.07;94.57;75.91;161.71;108.66;188.57;112.73;169.68;129.99
1950-05-01;211.95;9.99;106.35;25.07;14.57;52.02;3.55;11.59;26.03
1950-06-01;218.55;5.74;121.56;54.52;8.28;52.03;0.51;1.66;12.86
1950-07-01;109.46;4.39;80.96;32.56;6.42;26.93;0.0;0.54;13.68
1950-08-01;60.48;0.11;104.98;6.0;0.15;10.79;0.0;3.42;1.45
1950-09-01;132.69;46.66;125.71;66.62;52.23;56.29;28.86;58.71;46.75
1950-10-01;112.81;143.71;143.15;181.61;155.06;151.47;177.44;192.53;145.2
1950-11-01;111.18;239.74;124.1;192.83;257.34;159.52;241.54;266.37;276.14
1950-12-01;144.12;222.82;167.96;194.19;226.95;174.9;257.09;365.75;207.23
1951-01-01;124.84;243.32;151.61;340.77;280.21;306.7;230.42;346.55;307.62
1951-02-01;155.9;89.98;170.36;183.16;96.68;194.4;157.76;295.15;135.29
1951-03-01;169.45;240.12;131.41;137.4;245.95;160.16;277.62;405.1;238.49
1951-04-01;50.58;38.65;47.42;69.7;40.8;79.08;55.13;131.49;46.95
1951-05-01;67.05;35.2;46.16;50.11;40.42;60.39;66.15;93.18;30.82
1951-06-01;96.66;2.61;80.12;29.88;3.51;20.17;1.04;7.55;5.76
1951-07-01;32.09;4.8;50.74;33.25;6.94;32.73;0.14;0.51;13.93
1951-08-01;58.62;1.69;51.27;33.71;2.45;39.27;0.02;6.85;7.06
1951-09-01;66.54;7.36;57.78;15.26;7.74;9.32;12.32;84.05;5.63
1951-10-01;142.29;75.79;166.81;187.32;87.08;138.79;116.37;156.44;84.56
1951-11-01;172.2;128.5;114.08;129.52;142.17;95.35;128.67;250.66;140.39
1951-12-01;96.13;217.77;137.53;178.03;208.29;129.09;270.53;275.97;181.54
1952-01-01;75.67;168.39;125.44;193.95;190.0;166.21;198.82;302.33;221.13
1952-02-01;129.49;163.89;131.16;263.28;179.89;287.97;236.31;346.77;222.18
1952-03-01;157.95;226.37;123.67;164.65;227.76;163.75;288.43;297.01;217.54
1952-04-01;29.52;53.21;36.38;23.69;53.97;30.75;114.67;191.92;44.49
1952-05-01;230.42;10.54;106.99;19.51;14.94;24.88;6.41;17.6;15.58
1952-06-01;118.41;17.15;137.49;109.74;25.08;114.71;0.6;11.07;43.03
1952-07-01;144.4;9.34;93.63;19.53;13.45;27.57;0.01;0.99;25.85
1952-08-01;55.06;1.56;58.1;16.29;2.14;26.13;0.38;10.85;6.99
1952-09-01;95.88;62.23;138.65;96.86;73.38;89.71;41.31;61.99;64.95
1952-10-01;143.5;82.41;149.58;126.19;94.49;110.23;75.54;140.66;101.34
1952-11-01;102.24;215.64;109.74;172.74;208.95;138.33;249.56;215.06;199.79
1952-12-01;60.76;351.41;95.02;145.23;351.2;144.4;305.64;334.18;347.51
1953-01-01;71.67;106.31;108.24;261.23;122.73;218.7;112.72;286.45;139.04
1953-02-01;47.52;162.86;82.28;213.78;171.64;235.18;212.6;349.4;204.05
1953-03-01;76.23;178.86;98.41;110.07;174.53;101.08;215.6;366.39;150.06
1953-04-01;50.91;91.39;49.59;138.44;98.91;156.66;128.5;148.92;101.93
1953-05-01;193.1;10.83;127.57;67.69;15.13;77.04;3.64;46.42;26.75
1953-06-01;136.05;4.26;78.29;24.88;5.61;24.0;1.18;6.33;6.96
1953-07-01;40.11;5.94;71.2;44.85;7.69;44.47;3.82;2.77;13.67
1953-08-01;68.05;3.1;79.34;38.44;4.53;37.93;2.69;5.33;10.84
1953-09-01;236.22;54.34;144.44;53.66;61.68;46.47;71.01;153.46;48.07
1953-10-01;187.92;106.15;179.09;121.75;108.69;105.67;153.97;213.91;88.34
1953-11-01;113.52;198.83;93.13;150.93;199.92;135.62;210.66;244.35;196.21
1953-12-01;46.72;353.93;96.26;125.25;340.38;100.27;361.37;332.66;292.65
1954-01-01;132.62;121.5;185.44;232.32;150.23;165.14;133.7;303.31;172.5
1954-02-01;155.12;163.21;153.53;196.85;153.64;182.24;240.17;343.21;144.59
1954-03-01;83.55;94.92;119.61;165.2;99.91;150.68;136.91;315.68;118.64
1954-04-01;166.74;33.83;155.94;63.82;37.47;77.6;59.04;132.5;47.57
1954-05-01;166.19;44.96;185.13;111.26;55.68;90.48;16.8;33.12;66.75
1954-06-01;272.64;5.52;174.38;49.17;6.75;44.01;0.73;8.63;8.66
1954-07-01;195.7;2.11;161.36;29.18;2.88;35.47;0.0;0.63;9.6
1954-08-01;50.44;0.98;65.77;8.49;1.27;14.73;0.03;2.94;6.25
1954-09-01;165.87;7.0;150.72;64.72;10.11;53.99;6.77;76.44;15.31
1954-10-01;233.28;27.79;188.12;158.93;34.72;146.53;17.76;137.19;68.94
1954-11-01;37.98;263.52;43.09;70.45;246.18;61.17;209.46;283.38;218.98
1954-12-01;137.52;203.06;125.38;161.5;206.27;152.55;211.94;247.56;202.19
1955-01-01;88.63;291.54;75.51;271.98;322.56;241.4;389.85;365.04;303.47
1955-02-01;109.42;79.77;101.4;109.94;79.66;91.13;141.45;285.03;73.78
1955-03-01;137.98;65.0;154.72;158.15;74.71;160.11;126.85;353.78;102.17
1955-04-01;178.74;101.08;118.4;89.68;103.02;101.28;166.57;162.52;91.35
1955-05-01;177.63;5.77;140.67;54.61;8.31;53.53;1.55;41.46;15.26
1955-06-01;184.68;5.92;185.04;57.08;8.34;39.48;2.24;6.99;11.38
1955-07-01;85.56;2.33;140.69;46.5;3.25;33.13;0.0;0.52;8.32
1955-08-01;65.22;2.65;90.85;58.81;3.81;59.36;0.0;5.69;11.35
1955-09-01;45.03;0.33;74.9;17.96;0.48;8.01;0.52;50.52;1.99
1955-10-01;114.11;218.77;64.85;105.27;215.85;86.5;259.69;188.24;170.16
1955-11-01;49.86;201.4;70.38;173.43;199.89;158.68;212.51;180.4;199.18
1955-12-01;106.08;342.36;121.19;177.0;346.3;140.08;298.76;359.4;317.92
1956-01-01;157.45;80.72;170.8;137.36;83.64;107.44;115.24;309.79;79.92
1956-02-01;78.1;144.26;115.19;176.54;144.65;186.81;278.37;315.22;153.56
1956-03-01;185.72;162.69;152.16;139.67;157.42;143.88;190.81;241.38;142.08
1956-04-01;156.99;71.86;122.65;129.77;85.2;119.91;145.83;231.65;79.43
1956-05-01;93.53;88.56;110.7;110.43;100.66;103.48;73.11;112.91;72.79
1956-06-01;91.59;51.27;110.3;93.91;65.55;97.93;44.92;27.4;48.8
1956-07-01;160.49;15.88;112.34;41.72;16.65;41.65;9.08;11.68;21.78
1956-08-01;75.3;8.24;87.22;45.37;11.0;67.2;6.75;15.89;22.93
1956-09-01;123.51;21.44;148.62;56.83;28.38;54.69;20.1;84.71;36.05
1956-10-01;111.66;64.46;102.73;125.18;63.55;113.83;148.34;203.72;66.1
1956-11-01;28.89;292.79;43.11;57.09;265.8;44.9;404.93;324.21;188.31
1956-12-01;70.03;337.69;121.7;157.68;336.88;126.58;324.88;336.94;336.11
1957-01-01;136.55;325.81;169.79;348.79;340.81;280.78;278.7;366.21;325.11
1957-02-01;58.44;263.28;75.5;258.05;250.32;255.07;341.31;382.49;253.2
1957-03-01;54.22;172.51;102.59;208.4;177.88;209.65;237.73;256.67;211.09
1957-04-01;102.57;137.92;120.22;143.11;145.41;157.29;141.13;163.48;136.96
1957-05-01;166.97;32.3;90.52;33.01;38.56;30.43;43.21;31.58;23.56
1957-06-01;226.23;3.83;189.96;52.3;5.34;47.9;0.83;14.23;13.98
1957-07-01;118.79;12.04;193.63;108.13;16.06;83.65;6.2;1.68;24.77
1957-08-01;115.23;2.44;193.65;68.21;3.22;58.7;4.77;15.85;8.51
1957-09-01;189.99;76.8;234.56;198.75;99.51;162.18;72.68;122.27;92.67
1957-10-01;176.11;51.39;123.39;150.87;56.98;125.91;67.57;150.6;69.81
1957-11-01;106.08;211.48;138.63;120.47;210.12;115.15;255.51;241.78;204.11
1957-12-01;131.75;218.03;129.42;202.94;226.67;164.62;198.27;274.24;258.73
1958-01-01;39.4;300.6;104.65;269.5;321.41;214.97;387.55;356.52;289.83
1958-02-01;252.08;164.66;194.58;157.45;156.91;137.64;231.05;330.1;148.92
1958-03-01;75.73;119.91;124.39;184.4;121.43;222.19;148.51;309.0;164.44
1958-04-01;103.89;145.65;82.39;120.26;154.92;113.96;195.58;242.66;124.63
1958-05-01;77.13;41.23;66.11;124.31;53.07;127.73;47.31;43.03;53.86
1958-06-01;116.22;18.52;107.07;49.01;25.74;54.47;2.53;3.59;30.13
1958-07-01;104.62;90.6;91.65;32.73;96.72;33.48;70.89;13.17;74.36
1958-08-01;77.75;7.51;94.98;23.93;10.01;24.92;0.8;3.51;17.62
1958-09-01;133.14;82.28;168.52;103.85;99.06;86.18;63.53;68.19;85.65
1958-10-01;97.62;154.6;122.61;167.75;168.64;159.03;164.33;198.42;173.59
1958-11-01;227.34;98.7;143.82;125.84;101.13;117.14;108.51;231.82;124.61
1958-12-01;158.19;245.15;115.08;256.7;241.89;227.33;351.77;341.49;223.37
1959-01-01;145.85;250.53;124.7;232.08;259.25;199.19;341.41;459.61;245.41
1959-02-01;262.42;70.36;178.37;144.82;71.06;131.38;127.28;289.96;81.43
1959-03-01;183.77;197.11;128.85;152.91;197.93;170.15;268.82;384.31;185.18
1959-04-01;369.6;16.77;201.46;112.41;22.29;97.32;27.94;125.07;32.26
1959-05-01;172.55;9.6;94.46;61.5;13.89;87.13;4.91;52.76;37.8
1959-06-01;147.18;7.01;94.48;12.8;9.12;10.94;11.3;19.88;5.88
1959-07-01;70.8;2.2;56.99;18.07;2.57;28.82;0.0;4.4;9.13
1959-08-01;154.04;5.68;144.4;52.77;8.12;82.19;6.26;9.64;21.68
1959-09-01;111.99;21.82;134.36;51.36;24.33;39.94;32.91;55.77;20.09
1959-10-01;257.98;135.96;128.83;106.3;139.0;97.61;150.72;176.39;121.65
1959-11-01;115.68;194.93;91.14;153.54;203.55;139.83;210.43;296.91;225.96
1959-12-01;134.85;259.77;121.47;207.67;265.08;162.61;184.77;264.37;251.48
1960-01-01;61.97;320.66;140.5;187.5;350.83;148.1;310.72;379.79;309.71
1960-02-01;102.78;221.45;202.17;331.9;237.48;356.26;298.31;398.01;270.24
1960-03-01;166.62;269.56;194.37;94.04;268.8;129.01;311.96;319.79;263.54
1960-04-01;57.96;53.54;64.45;117.18;55.44;94.64;73.91;176.12;56.33
1960-05-01;65.63;31.73;83.96;96.53;37.54;98.77;22.55;45.59;43.57
1960-06-01;158.73;5.52;117.39;53.14;7.5;55.04;2.61;1.26;15.18
1960-07-01;187.61;2.08;109.03;16.09;2.79;16.08;0.33;0.48;7.5
1960-08-01;172.05;2.54;218.9;49.05;3.6;46.92;0.42;7.81;9.99
1960-09-01;170.22;10.34;117.65;44.67;14.61;37.88;20.97;51.82;24.28
1960-10-01;179.43;64.6;160.87;138.74;72.35;107.31;126.73;251.44;63.85
1960-11-01;103.68;171.91;191.21;202.11;168.09;156.48;231.18;270.45;155.35
1960-12-01;90.24;240.51;150.88;274.43;253.77;244.75;255.0;330.23;258.83
1961-01-01;115.69;431.7;110.19;308.11;479.6;279.12;368.1;391.57;497.9
1961-02-01;104.33;190.34;159.13;299.02;205.86;265.74;227.17;315.18;222.48
1961-03-01;163.93;117.5;162.93;173.94;137.02;174.16;126.82;305.85;156.61
1961-04-01;162.09;61.71;126.41;141.85;64.02;125.71;69.12;128.92;75.61
1961-05-01;162.84;20.67;83.28;58.84;22.97;74.95;20.2;71.97;26.19
1961-06-01;166.35;5.26;175.58;51.59;6.9;44.68;0.87;1.39;8.36
1961-07-01;68.94;1.26;48.46;5.14;1.58;17.26;0.0;0.5;6.01
1961-08-01;72.01;0.2;67.24;13.81;0.22;11.38;2.14;16.79;1.2
1961-09-01;212.31;0.31;213.25;41.11;0.45;22.51;1.19;52.8;1.3
1961-10-01;199.33;63.56;171.29;160.61;69.69;118.42;94.45;178.11;66.28
1961-11-01;129.75;86.17;136.2;164.26;107.28;117.37;166.72;219.04;118.08
1961-12-01;97.15;191.65;123.39;195.48;185.16;187.33;268.12;344.86;196.48
1962-01-01;91.08;333.86;87.76;170.44;378.7;229.32;255.94;400.63;386.83
1962-02-01;119.0;192.24;130.29;198.81;191.97;252.9;184.71;335.08;220.74
1962-03-01;184.95;125.8;145.97;237.05;125.33;193.83;225.44;238.43;119.2
1962-04-01;93.06;52.56;63.31;57.6;60.33;50.63;75.62;197.72;61.09
1962-05-01;61.94;18.86;48.04;33.8;23.0;47.71;17.44;17.81;20.78
1962-06-01;19.32;3.84;33.04;24.24;5.49;21.93;1.29;10.71;8.11
1962-07-01;61.88;1.59;68.85;27.83;2.14;39.01;0.02;0.62;6.92
1962-08-01;75.27;2.7;75.84;42.89;2.48;45.12;3.82;9.38;7.84
1962-09-01;126.63;62.16;120.06;71.44;65.49;61.45;54.84;113.33;59.17
1962-10-01;95.11;172.88;119.79;195.77;185.47;161.02;232.57;193.47;170.63
1962-11-01;99.81;175.47;73.2;107.98;170.28;92.61;211.61;222.1;165.11
1962-12-01;81.75;400.8;60.31;234.86;418.28;210.19;331.86;409.08;396.36
1963-01-01;157.67;136.82;191.58;267.09;145.98;185.63;182.24;258.43;136.17
1963-02-01;72.86;163.87;122.58;224.32;173.38;216.53;258.92;333.88;177.37
1963-03-01;139.22;18.7;122.85;90.76;21.36;91.01;77.47;252.04;41.09
1963-04-01;52.5;53.07;38.79;23.72;50.01;32.65;103.21;162.86;33.73
1963-05-01;104.35;5.98;54.71;6.9;6.54;10.15;8.82;32.58;4.52
1963-06-01;86.19;0.77;64.6;17.67;1.11;19.44;0.0;1.54;2.67
1963-07-01;58.28;0.14;47.97;5.61;0.19;10.18;0.0;0.68;1.52
1963-08-01;100.69;0.23;103.77;13.47;0.34;15.03;0.02;3.02;2.16
1963-09-01;189.6;2.71;130.08;28.71;3.63;15.86;5.82;47.8;3.2
1963-10-01;257.05;26.46;235.74;123.39;32.95;96.35;43.49;135.85;44.84
1963-11-01;291.15;151.72;192.56;150.39;154.41;105.77;190.72;265.63;160.2
1963-12-01;145.92;130.84;101.41;99.73;131.01;88.4;165.99;259.51;120.74
1964-01-01;41.54;368.76;32.33;135.54;384.43;105.04;571.28;421.61;324.07
1964-02-01;127.02;212.4;145.27;300.38;227.48;252.45;283.05;359.02;239.8
1964-03-01;165.23;71.48;95.14;82.06;74.46;81.21;149.94;266.38;72.87
1964-04-01;163.23;45.53;93.44;61.38;52.05;64.79;97.26;123.57;43.6
1964-05-01;47.46;38.99;52.36;66.83;48.58;79.14;58.21;64.18;42.17
1964-06-01;74.01;5.47;109.76;75.49;7.83;59.75;0.69;9.84;11.92
1964-07-01;82.68;31.29;104.6;60.94;29.45;82.3;5.61;3.41;41.25
1964-08-01;145.11;3.49;138.89;33.29;2.88;34.37;0.58;7.52;7.12
1964-09-01;105.78;24.0;117.64;85.8;31.35;72.84;36.58;64.99;29.05
1964-10-01;87.54;163.99;108.79;167.2;179.09;148.51;221.47;269.45;203.89
1964-11-01;77.61;176.03;61.1;114.57;155.04;102.04;311.92;294.19;170.9
1964-12-01;117.68;293.29;100.54;277.3;313.41;274.37;248.68;277.51;323.19
1965-01-01;59.8;271.94;113.19;362.17;308.02;328.07;278.49;344.87;341.71
1965-02-01;137.17;214.89;127.48;172.06;253.46;177.6;183.28;335.66;283.49
1965-03-01;65.69;216.45;100.85;143.26;199.21;171.9;298.06;354.6;188.88
1965-04-01;141.03;91.97;107.82;109.95;84.06;84.47;203.86;205.09;70.51
1965-05-01;132.8;20.98;119.73;90.68;27.65;103.9;12.77;18.89;41.1
1965-06-01;81.48;13.43;63.73;33.38;17.13;25.38;12.88;8.99;10.86
1965-07-01;91.08;14.91;113.97;82.17;16.83;70.27;4.81;9.97;18.12
1965-08-01;215.14;4.86;216.35;31.28;6.63;30.8;0.6;7.53;15.33
1965-09-01;190.11;40.63;167.98;60.12;50.34;56.37;31.42;74.65;47.02
1965-10-01;219.08;290.54;194.33;202.41;321.72;181.3;335.96;288.16;284.42
1965-11-01;74.4;232.6;104.67;144.68;225.84;130.87;235.41;257.3;212.95
1965-12-01;228.75;125.6;203.31;290.13;132.87;223.95;116.12;252.8;159.74
1966-01-01;96.6;300.36;104.93;238.65;308.36;338.02;295.32;305.77;361.54
1966-02-01;168.76;208.87;221.97;194.33;189.28;166.35;375.1;350.9;176.13
1966-03-01;215.76;137.62;129.75;209.27;136.46;264.31;225.36;250.28;155.4
1966-04-01;95.85;76.92;103.7;81.17;79.38;67.88;94.88;141.45;64.74
1966-05-01;44.45;45.05;48.75;57.97;53.6;66.78;44.81;46.3;49.55
1966-06-01;151.2;0.62;122.19;17.35;0.9;14.4;0.03;5.59;1.5
1966-07-01;192.42;1.39;123.7;30.19;2.01;27.39;0.15;0.44;7.2
1966-08-01;86.58;1.4;128.92;47.28;2.05;63.63;1.01;7.57;7.51
1966-09-01;108.96;56.58;96.35;86.28;65.94;85.98;52.22;74.28;51.15
1966-10-01;174.96;112.9;168.35;188.17;112.5;163.58;127.93;210.15;113.22
1966-11-01;102.54;127.07;63.71;96.24;132.63;119.61;130.56;206.83;161.47
1966-12-01;209.78;336.86;202.05;291.75;338.77;273.84;339.54;259.03;319.12
1967-01-01;110.39;184.1;146.41;233.74;207.86;215.81;154.17;309.32;223.8
1967-02-01;129.25;132.52;131.19;225.26;143.89;308.45;162.37;301.08;173.79
1967-03-01;83.76;208.25;101.62;184.77;225.09;238.17;239.07;234.72;212.56
1967-04-01;33.3;129.63;34.04;37.21;127.26;71.32;147.45;171.02;92.38
1967-05-01;144.65;2.31;48.71;16.69;2.94;27.14;1.25;31.09;6.02
1967-06-01;120.78;4.28;120.98;84.13;5.94;71.28;1.14;2.99;16.57
1967-07-01;105.18;1.65;78.85;34.84;2.39;55.1;0.03;0.89;9.39
1967-08-01;140.74;0.08;94.51;6.86;0.12;9.7;0.0;4.57;0.94
1967-09-01;141.93;34.69;178.94;62.85;40.68;71.52;40.77;50.89;32.79
1967-10-01;139.38;56.79;105.86;124.39;58.47;118.08;101.36;221.04;66.32
1967-11-01;87.21;206.82;101.14;189.22;199.68;179.51;257.19;244.59;236.52
1967-12-01;58.65;356.63;83.24;185.14;358.11;174.72;244.61;219.45;336.68
1968-01-01;100.07;135.64;157.45;270.83;158.66;184.24;154.24;282.69;170.32
1968-02-01;68.32;370.15;80.12;139.99;357.16;132.33;437.01;319.69;292.79
1968-03-01;126.08;93.41;144.78;170.53;94.46;149.81;207.91;236.04;103.84
1968-04-01;96.09;107.74;88.84;78.55;112.74;80.67;125.07;171.14;103.54
1968-05-01;45.97;15.53;31.69;50.34;19.53;62.52;14.4;53.85;23.3
1968-06-01;62.85;2.61;54.82;34.64;3.63;46.27;1.59;4.5;9.08
1968-07-01;74.21;0.78;59.84;13.52;1.12;33.08;0.01;1.04;5.85
1968-08-01;44.02;13.55;45.31;46.16;18.17;57.5;6.61;26.33;24.27
1968-09-01;123.27;61.51;126.67;31.13;72.06;39.47;30.65;84.38;62.07
1968-10-01;192.42;133.07;161.3;126.94;158.94;98.44;112.96;194.08;159.97
1968-11-01;85.68;219.23;96.43;98.43;208.2;63.49;367.77;220.4;180.36
1968-12-01;170.56;249.14;119.74;164.73;247.26;165.55;249.54;314.26;249.28
1969-01-01;160.43;217.01;154.91;188.38;255.5;164.28;216.22;294.21;266.08
1969-02-01;172.45;113.68;169.76;169.12;113.37;162.06;182.97;260.36;122.33
1969-03-01;109.4;130.94;102.69;127.57;134.57;172.53;158.01;246.54;146.31
1969-04-01;72.3;60.85;107.21;104.03;67.77;114.63;60.4;135.56;62.84
1969-05-01;210.55;45.72;140.08;51.6;49.97;38.01;59.11;42.41;31.85
1969-06-01;122.25;9.58;124.38;67.76;13.83;69.96;0.11;3.86;25.16
1969-07-01;57.72;1.91;60.6;21.73;2.79;18.22;0.0;2.13;6.98
1969-08-01;61.54;3.58;69.71;26.79;5.21;49.04;2.55;8.46;15.08
1969-09-01;83.55;15.78;97.66;66.91;21.24;45.91;7.32;79.19;26.97
1969-10-01;74.68;128.9;84.86;220.28;153.39;187.22;130.38;187.25;174.72
1969-11-01;164.01;264.57;165.34;269.06;286.41;234.66;310.37;226.61;258.93
1969-12-01;91.14;375.48;106.07;152.63;376.43;110.55;372.4;334.94;320.87
1970-01-01;68.73;421.48;98.88;280.93;433.23;253.19;339.71;315.46;342.96
1970-02-01;111.41;149.68;129.59;271.11;147.56;267.28;200.32;311.47;136.64
1970-03-01;167.46;64.41;161.65;155.48;64.08;128.71;178.93;226.67;68.79
1970-04-01;36.27;79.57;50.39;77.45;83.76;58.16;110.96;174.14;81.65
1970-05-01;174.47;4.85;133.29;74.05;6.94;58.04;4.76;33.65;14.11
1970-06-01;186.12;3.3;196.54;105.41;4.83;88.31;0.38;7.78;13.37
1970-07-01;103.97;3.02;117.91;25.08;4.4;37.35;0.02;0.53;12.25
1970-08-01;82.96;5.37;89.76;58.92;7.84;97.44;0.41;13.28;18.34
1970-09-01;72.27;47.22;86.74;105.61;56.55;78.16;54.85;65.02;50.96
1970-10-01;136.68;208.49;134.86;118.49;212.97;86.87;211.04;192.59;177.75
1970-11-01;55.14;236.77;56.79;112.96;238.53;108.33;262.91;217.64;198.13
1970-12-01;156.83;139.01;142.03;201.59;137.95;156.77;111.39;210.83;138.68
1971-01-01;191.55;103.97;153.77;219.94;114.17;207.86;141.23;267.97;121.25
1971-02-01;154.95;94.4;139.13;177.0;101.05;190.36;142.21;291.54;121.14
1971-03-01;162.07;106.72;199.18;201.47;108.84;247.2;209.27;239.44;148.4
1971-04-01;78.45;66.18;103.7;82.01;62.58;95.28;101.68;193.87;65.99
1971-05-01;119.63;17.2;116.89;79.12;21.64;67.08;20.46;53.64;29.36
1971-06-01;140.49;24.67;143.28;88.68;32.76;76.5;12.64;19.53;41.21
1971-07-01;92.01;9.63;84.79;51.62;11.35;26.21;10.81;23.94;10.07
1971-08-01;108.53;0.15;105.18;21.09;0.12;39.53;1.29;16.47;6.51
1971-09-01;57.51;70.51;101.68;66.89;75.03;58.66;55.77;74.75;66.72
1971-10-01;42.9;165.88;63.97;120.4;169.57;125.43;206.51;241.39;154.13
1971-11-01;67.02;329.39;67.25;110.35;313.05;101.69;305.41;196.24;306.61
1971-12-01;82.74;356.05;108.03;251.42;404.61;162.35;260.77;247.7;362.64
1972-01-01;149.36;136.62;199.98;267.52;153.26;228.7;131.2;313.56;136.97
1972-02-01;121.39;168.37;219.8;306.71;181.8;269.17;189.04;377.03;179.13
1972-03-01;127.97;147.22;145.64;153.74;149.36;160.69;155.37;207.21;154.43
1972-04-01;100.65;84.39;102.07;81.99;81.42;80.49;134.38;148.61;76.93
1972-05-01;131.5;28.61;64.16;60.81;30.91;49.16;22.87;86.82;25.07
1972-06-01;248.43;1.03;175.63;8.61;1.38;7.33;0.06;9.83;1.27
1972-07-01;184.51;34.26;161.19;80.99;41.29;52.86;8.82;23.19;43.75
1972-08-01;231.79;12.58;241.21;92.56;17.76;97.01;14.53;41.26;22.75
1972-09-01;177.36;47.02;187.25;130.74;64.68;95.14;23.85;121.84;63.3
1972-10-01;163.15;155.42;149.72;225.83;153.79;185.72;183.7;177.48;150.51
1972-11-01;196.17;320.97;136.89;190.19;355.11;119.49;282.66;283.61;320.09
1972-12-01;68.48;311.33;102.01;135.47;274.6;86.55;403.15;310.54;263.43
1973-01-01;178.59;162.65;192.16;296.31;193.56;263.6;188.06;248.83;205.94
1973-02-01;181.02;104.97;131.97;140.75;104.5;141.5;199.34;330.94;110.9
1973-03-01;95.05;202.7;107.85;159.76;214.58;140.54;242.64;277.6;224.27
1973-04-01;185.58;96.93;112.75;104.09;115.35;59.18;115.48;166.91;79.63
1973-05-01;184.67;29.95;148.15;144.31;41.73;141.57;20.01;79.71;43.86
1973-06-01;119.97;15.03;114.86;48.34;19.95;23.92;9.02;29.21;16.74
1973-07-01;192.54;0.55;189.17;77.83;0.81;89.27;0.75;10.82;8.34
1973-08-01;131.75;2.19;163.79;53.45;2.79;55.56;2.33;23.37;5.72
1973-09-01;124.62;23.28;124.19;76.13;23.13;89.97;36.48;69.53;37.06
1973-10-01;141.67;215.84;119.18;137.39;195.36;107.69;262.23;180.73;164.74
1973-11-01;32.79;236.87;53.14;154.94;234.57;137.87;249.07;271.79;235.75
1973-12-01;127.07;169.31;135.12;233.07;177.41;203.31;237.86;216.54;191.43
1974-01-01;142.23;155.03;124.19;220.57;179.86;196.85;168.41;320.25;193.21
1974-02-01;106.48;91.58;130.89;121.6;92.12;87.19;178.77;333.78;79.76
1974-03-01;93.84;279.58;145.25;253.6;287.65;188.67;399.91;352.24;256.59
1974-04-01;51.0;100.95;47.55;105.69;116.13;81.94;139.96;228.95;106.5
1974-05-01;125.36;17.84;86.72;35.32;20.18;23.68;42.33;44.89;16.43
1974-06-01;154.83;14.47;170.8;110.01;20.88;108.84;1.28;7.47;30.81
1974-07-01;54.0;0.08;62.77;16.16;0.12;14.27;0.0;0.6;0.63
1974-08-01;128.77;7.87;107.43;29.06;8.71;22.35;14.55;10.77;8.12
1974-09-01;42.48;0.74;60.13;40.35;1.05;49.76;11.62;67.71;9.25
1974-10-01;62.81;169.6;92.79;182.98;192.79;161.6;135.1;134.38;186.08
1974-11-01;148.05;113.69;132.43;96.93;96.96;102.53;173.98;194.8;95.41
1974-12-01;164.61;305.85;156.82;289.97;359.97;228.02;224.78;365.16;346.58
