date;dona_francisca;emborcacao;ita;nova_avanhandava;nova_ponte;santa_cecilia;serra_da_mesa;teles_pires;tres_marias
1948-01-01;117.42;140.14;138.79;240.06;169.84;211.58;182.52;322.2;176.25
1948-02-01;290.38;159.85;239.6;309.67;182.53;291.94;167.0;346.25;249.97
1948-03-01;133.05;194.51;107.21;210.54;191.06;200.56;267.53;306.51;186.62
1948-04-01;191.53;28.56;101.55;84.42;31.88;91.38;45.93;157.98;32.31
1948-05-01;130.85;16.42;133.61;69.35;24.05;71.61;1.02;20.0;35.45
1948-06-01;79.02;12.25;57.57;25.96;15.51;36.37;6.36;3.43;19.26
1948-07-01;187.82;7.92;162.0;65.3;10.85;59.24;2.07;26.81;18.5
1948-08-01;53.98;1.93;145.95;58.71;2.8;52.02;1.13;11.55;7.92
1948-09-01;151.34;39.08;102.79;57.09;44.67;59.99;48.34;106.71;38.3
1948-10-01;144.94;91.34;125.2;102.02;92.1;96.93;112.37;185.03;85.5
1948-11-01;132.0;205.95;75.34;93.91;201.95;89.75;309.43;266.28;180.81
1948-12-01;23.73;497.77;50.51;153.26;454.27;140.94;559.16;435.28;376.48
1949-01-01;128.74;236.2;123.05;291.15;268.22;280.89;262.34;374.77;303.76
1949-02-01;70.31;207.57;105.29;168.65;208.66;170.62;312.99;360.41;197.36
1949-03-01;228.82;51.96;202.33;159.52;57.99;146.03;101.59;244.74;74.97
1949-04-01;60.67;95.19;99.32;83.83;86.78;83.66;106.77;147.19;72.23
1949-05-01;80.7;35.57;60.19;36.83;36.96;49.19;56.61;50.59;26.57
1949-06-01;178.13;14.71;162.25;48.51;21.48;46.52;0.28;21.74;35.3
1949-07-01;108.32;3.43;79.64;26.24;5.01;26.69;0.03;1.35;12.25
1949-08-01;69.79;0.5;114.2;31.61;0.66;39.65;0.0;5.34;4.45
1949-09-01;140.8;3.55;96.16;44.05;5.19;61.37;1.0;54.44;8.56
1949-10-01;105.11;150.84;92.61;95.18;152.44;98.89;207.38;224.12;141.81
1949-11-01;70.64;161.17;90.83;103.57;155.82;108.36;224.4;198.77;140.84
1949-12-01;129.14;229.02;116.23;268.72;249.88;233.25;177.31;315.99;296.54
1950-01-01;108.23;210.45;173.3;327.05;235.36;281.86;208.81;408.3;264.65
1950-02-01;146.37;182.88;159.05;245.49;190.41;215.75;195.1;317.79;180.12
1950-03-01;134.55;167.75;176.79;233.93;174.47;197.36;280.88;371.05;148.23
1950-04-01;113.07;94.58;75.92;149.33;108.67;141.37;112.73;169.68;129.99
1950-05-01;211.93;10.0;106.34;32.34;14.57;63.16;3.55;11.58;26.03
1950-06-01;218.55;5.75;121.55;52.81;8.29;52.92;0.5;1.67;12.86
1950-07-01;109.46;4.38;80.95;37.13;6.42;41.47;0.0;0.55;13.68
1950-08-01;60.49;0.12;104.97;15.22;0.17;36.95;0.0;3.42;1.45
1950-09-01;132.69;46.66;125.73;78.28;52.23;91.6;28.86;58.71;46.75
1950-10-01;112.8;143.71;143.14;176.87;155.07;145.61;177.45;192.53;145.21
1950-11-01;111.19;239.75;124.1;189.41;257.35;156.14;241.54;266.37;276.15
1950-12-01;144.11;222.83;167.96;205.95;226.97;202.27;257.09;365.75;207.24
1951-01-01;124.83;243.31;151.62;321.92;280.2;266.31;230.43;346.55;307.61
1951-02-01;155.92;89.98;170.35;185.13;96.69;194.31;157.76;295.15;135.3
1951-03-01;169.46;240.11;131.42;144.08;245.95;169.91;277.63;405.11;238.48
1951-04-01;50.57;38.65;47.42;75.43;40.79;91.48;55.13;131.49;46.95
1951-05-01;67.04;35.2;46.15;54.45;40.43;67.99;66.15;93.18;30.82
1951-06-01;96.66;2.61;80.12;33.47;3.51;31.57;1.04;7.56;5.76
1951-07-01;32.08;4.8;50.74;34.56;6.95;38.16;0.15;0.51;13.94
1951-08-01;58.61;1.7;51.26;38.23;2.45;54.81;0.02;6.84;7.07
1951-09-01;66.54;7.36;57.78;31.8;7.74;58.54;12.32;84.04;5.63
1951-10-01;142.3;75.79;166.8;185.23;87.08;139.51;116.37;156.44;84.56
1951-11-01;172.19;128.5;114.09;139.92;142.18;131.16;128.68;250.66;140.4
1951-12-01;96.13;217.77;137.54;191.27;208.3;165.09;270.54;275.97;181.55
1952-01-01;75.68;168.41;125.43;203.92;190.01;196.95;198.82;302.32;221.14
1952-02-01;129.5;163.88;131.16;262.14;179.87;275.29;236.31;346.77;222.18
1952-03-01;157.94;226.37;123.66;169.52;227.76;178.77;288.43;297.01;217.54
1952-04-01;29.53;53.21;36.37;38.5;53.98;70.38;114.66;191.92;44.5
1952-05-01;230.42;10.53;106.98;24.85;14.93;39.23;6.42;17.61;15.57
1952-06-01;118.41;17.15;137.49;98.23;25.09;81.24;0.6;11.07;43.03
1952-07-01;144.38;9.34;93.63;24.0;13.45;35.71;0.01;1.0;25.86
1952-08-01;55.06;1.56;58.11;21.27;2.13;39.04;0.38;10.85;6.99
1952-09-01;95.89;62.22;138.65;100.08;73.38;96.92;41.31;61.99;64.95
1952-10-01;143.48;82.41;149.57;132.03;94.49;130.19;75.54;140.67;101.34
1952-11-01;102.24;215.63;109.74;168.33;208.94;132.0;249.56;215.06;199.79
1952-12-01;60.76;351.4;95.03;160.24;351.19;186.51;305.65;334.17;347.5
1953-01-01;71.67;106.31;108.25;254.58;122.73;210.36;112.72;286.46;139.04
1953-02-01;47.51;162.85;82.28;210.23;171.63;221.86;212.6;349.41;204.04
1953-03-01;76.23;178.86;98.41;126.24;174.54;149.52;215.58;366.38;150.06
1953-04-01;50.91;91.39;49.59;132.96;98.91;131.3;128.49;148.92;101.93
1953-05-01;193.11;10.83;127.58;70.09;15.14;81.03;3.63;46.42;26.75
1953-06-01;136.04;4.26;78.3;27.89;5.61;35.38;1.17;6.33;6.96
1953-07-01;40.12;5.94;71.21;42.77;7.69;37.48;3.81;2.77;13.68
1953-08-01;68.04;3.1;79.34;39.61;4.52;44.46;2.69;5.33;10.84
1953-09-01;236.22;54.33;144.44;63.27;61.68;74.77;71.01;153.46;48.07
1953-10-01;187.92;106.14;179.09;131.79;108.68;135.89;153.97;213.9;88.33
1953-11-01;113.53;198.82;93.13;146.94;199.91;124.87;210.67;244.34;196.21
1953-12-01;46.72;353.93;96.26;139.69;340.38;143.37;361.37;332.66;292.65
1954-01-01;132.61;121.5;185.43;242.65;150.23;205.3;133.69;303.31;172.5
1954-02-01;155.13;163.21;153.52;194.16;153.63;181.72;240.17;343.21;144.6
1954-03-01;83.54;94.92;119.61;168.85;99.91;169.23;136.9;315.68;118.63
1954-04-01;166.74;33.83;155.93;68.6;37.46;80.15;59.03;132.5;47.56
1954-05-01;166.19;44.96;185.13;106.77;55.67;76.97;16.79;33.13;66.75
1954-06-01;272.65;5.52;174.39;47.45;6.75;42.48;0.73;8.63;8.66
1954-07-01;195.72;2.11;161.36;34.3;2.89;46.34;0.0;0.63;9.6
1954-08-01;50.43;0.97;65.76;14.62;1.26;30.01;0.03;2.94;6.24
1954-09-01;165.86;7.01;150.72;81.59;10.11;103.89;6.75;76.45;15.31
1954-10-01;233.27;27.8;188.12;155.13;34.73;143.6;17.76;137.19;68.94
1954-11-01;37.99;263.53;43.08;79.93;246.19;89.35;209.46;283.39;218.97
1954-12-01;137.51;203.05;125.38;182.4;206.27;196.94;211.95;247.56;202.19
1955-01-01;88.62;291.54;75.51;273.8;322.57;249.32;389.84;365.04;303.48
1955-02-01;109.41;79.78;101.4;119.22;79.67;122.99;141.45;285.03;73.79
1955-03-01;137.97;64.99;154.72;164.24;74.71;173.69;126.86;353.77;102.17
1955-04-01;178.74;101.07;118.41;89.46;103.01;88.64;166.58;162.51;91.34
1955-05-01;177.62;5.77;140.68;52.9;8.31;48.76;1.55;41.45;15.26
1955-06-01;184.69;5.92;185.04;57.66;8.33;42.62;2.24;6.99;11.38
1955-07-01;85.55;2.33;140.7;49.29;3.26;43.13;0.0;0.51;8.32
1955-08-01;65.21;2.67;90.85;54.15;3.83;52.14;0.0;5.68;11.35
1955-09-01;45.02;0.33;74.9;39.89;0.47;72.24;0.52;50.52;1.99
1955-10-01;114.13;218.77;64.85;116.63;215.85;122.06;259.69;188.23;170.15
1955-11-01;49.85;201.4;70.38;162.73;199.89;133.69;212.51;180.41;199.18
1955-12-01;106.07;342.36;121.21;196.87;346.29;195.67;298.76;359.4;317.91
1956-01-01;157.44;80.74;170.79;148.57;83.65;147.24;115.24;309.79;79.93
1956-02-01;78.09;144.26;115.2;183.3;144.67;205.62;278.37;315.22;153.56
1956-03-01;185.71;162.71;152.17;142.86;157.43;151.53;190.82;241.38;142.09
1956-04-01;156.98;71.87;122.64;125.89;85.21;103.0;145.83;231.66;79.43
1956-05-01;93.52;88.56;110.69;107.27;100.65;100.12;73.11;112.92;72.78
1956-06-01;91.58;51.27;110.3;83.51;65.54;71.07;44.91;27.39;48.79
1956-07-01;160.5;15.88;112.34;45.97;16.65;56.25;9.08;11.69;21.79
1956-08-01;75.3;8.23;87.22;44.98;11.0;61.91;6.77;15.89;22.93
1956-09-01;123.5;21.44;148.63;65.9;28.38;82.07;20.1;84.71;36.05
1956-10-01;111.66;64.46;102.73;124.75;63.56;115.44;148.35;203.72;66.1
1956-11-01;28.88;292.79;43.11;68.93;265.81;79.24;404.94;324.2;188.31
1956-12-01;70.02;337.69;121.71;165.44;336.86;154.57;324.89;336.94;336.11
1957-01-01;136.57;325.81;169.79;327.86;340.82;240.48;278.7;366.21;325.12
1957-02-01;58.45;263.27;75.49;245.71;250.31;229.1;341.31;382.5;253.19
1957-03-01;54.21;172.53;102.58;199.79;177.89;187.47;237.73;256.67;211.1
1957-04-01;102.56;137.93;120.22;133.73;145.42;119.97;141.14;163.48;136.97
1957-05-01;166.96;32.3;90.53;37.83;38.56;46.39;43.21;31.57;23.56
1957-06-01;226.24;3.82;189.96;53.49;5.33;50.55;0.83;14.23;13.97
1957-07-01;118.78;12.05;193.62;102.73;16.07;70.12;6.21;1.68;24.78
1957-08-01;115.22;2.44;193.64;65.63;3.23;55.07;4.79;15.86;8.51
1957-09-01;189.98;76.8;234.56;188.75;99.52;141.54;72.67;122.27;92.67
1957-10-01;176.1;51.38;123.38;149.45;56.97;124.44;67.57;150.6;69.8
1957-11-01;106.09;211.48;138.62;120.36;210.12;110.1;255.5;241.77;204.11
1957-12-01;131.75;218.02;129.42;213.23;226.66;188.73;198.27;274.25;258.73
1958-01-01;39.42;300.6;104.66;271.06;321.41;232.22;387.56;356.52;289.83
1958-02-01;252.07;164.66;194.58;167.92;156.91;165.49;231.04;330.1;148.93
1958-03-01;75.75;119.92;124.39;183.79;121.43;212.4;148.5;309.0;164.44
1958-04-01;103.89;145.65;82.4;123.44;154.91;120.21;195.59;242.65;124.62
1958-05-01;77.14;41.24;66.12;118.06;53.08;112.87;47.32;43.03;53.87
1958-06-01;116.22;18.52;107.06;50.44;25.73;60.61;2.54;3.59;30.12
1958-07-01;104.61;90.61;91.64;40.47;96.73;55.87;70.9;13.17;74.36
1958-08-01;77.76;7.52;94.99;27.43;10.02;35.43;0.79;3.5;17.62
1958-09-01;133.15;82.28;168.52;112.49;99.06;112.09;63.53;68.19;85.65
1958-10-01;97.62;154.61;122.62;163.19;168.65;147.57;164.32;198.42;173.6
1958-11-01;227.33;98.7;143.83;132.7;101.14;133.29;108.51;231.82;124.61
1958-12-01;158.18;245.16;115.09;263.41;241.91;236.29;351.77;341.49;223.37
1959-01-01;145.86;250.53;124.71;232.97;259.25;206.08;341.41;459.6;245.41
1959-02-01;262.42;70.37;178.37;155.92;71.07;153.82;127.28;289.95;81.43
1959-03-01;183.76;197.12;128.84;154.23;197.94;169.81;268.83;384.31;185.18
1959-04-01;369.6;16.77;201.47;109.09;22.3;83.86;27.95;125.07;32.26
1959-05-01;172.54;9.59;94.46;59.68;13.87;72.39;4.92;52.75;37.8
1959-06-01;147.19;7.0;94.49;19.3;9.11;29.63;11.3;19.88;5.87
1959-07-01;70.8;2.2;56.98;20.62;2.59;30.53;0.01;4.4;9.14
1959-08-01;154.05;5.68;144.39;48.93;8.11;63.99;6.27;9.64;21.68
1959-09-01;112.0;21.82;134.36;58.01;24.34;60.26;32.91;55.78;20.09
1959-10-01;258.0;135.97;128.82;115.74;139.0;122.31;150.72;176.4;121.65
1959-11-01;115.67;194.92;91.13;151.71;203.54;135.84;210.42;296.91;225.95
1959-12-01;134.84;259.78;121.47;216.48;265.09;193.82;184.78;264.37;251.47
1960-01-01;61.97;320.65;140.5;190.17;350.81;163.54;310.72;379.8;309.71
1960-02-01;102.77;221.45;202.18;305.4;237.48;279.11;298.31;398.01;270.24
1960-03-01;166.63;269.55;194.37;107.14;268.79;152.4;311.95;319.79;263.54
1960-04-01;57.96;53.55;64.45;116.43;55.45;96.08;73.91;176.12;56.34
1960-05-01;65.64;31.73;83.98;91.87;37.53;87.64;22.54;45.58;43.57
1960-06-01;158.74;5.53;117.38;51.88;7.51;52.45;2.61;1.27;15.18
1960-07-01;187.62;2.08;109.03;23.81;2.79;37.63;0.34;0.48;7.51
1960-08-01;172.04;2.54;218.92;47.48;3.59;42.62;0.42;7.82;9.99
1960-09-01;170.22;10.34;117.65;56.87;14.6;72.28;20.97;51.82;24.27
1960-10-01;179.42;64.59;160.87;148.88;72.35;143.99;126.73;251.43;63.85
1960-11-01;103.69;171.9;191.21;197.32;168.08;155.36;231.18;270.46;155.34
1960-12-01;90.25;240.5;150.87;266.1;253.76;233.84;255.0;330.24;258.83
1961-01-01;115.68;431.7;110.2;303.23;479.6;267.54;368.1;391.57;497.9
1961-02-01;104.32;190.33;159.13;289.46;205.84;242.55;227.18;315.18;222.47
1961-03-01;163.92;117.5;162.93;171.1;137.03;159.63;126.82;305.84;156.6
1961-04-01;162.1;61.71;126.42;144.39;64.02;124.4;69.12;128.92;75.61
1961-05-01;162.84;20.67;83.29;59.06;22.98;74.93;20.2;71.98;26.19
1961-06-01;166.36;5.25;175.58;49.03;6.89;39.9;0.88;1.39;8.36
1961-07-01;68.93;1.27;48.46;10.86;1.59;30.92;0.0;0.5;6.02
1961-08-01;72.03;0.2;67.24;18.75;0.22;27.3;2.13;16.79;1.2
1961-09-01;212.32;0.31;213.25;53.81;0.46;62.2;1.19;52.81;1.3
1961-10-01;199.32;63.56;171.3;158.51;69.7;122.41;94.45;178.11;66.29
1961-11-01;129.74;86.17;136.21;168.24;107.27;134.3;166.72;219.04;118.08
1961-12-01;97.14;191.65;123.4;198.29;185.15;197.26;268.13;344.86;196.48
1962-01-01;91.08;333.86;87.77;166.81;378.69;192.52;255.95;400.63;386.82
1962-02-01;119.01;192.24;130.29;197.51;191.97;238.63;184.71;335.07;220.74
1962-03-01;184.93;125.8;145.96;229.85;125.34;187.96;225.44;238.43;119.2
1962-04-01;93.06;52.56;63.31;65.41;60.34;76.35;75.62;197.72;61.09
1962-05-01;61.95;18.86;48.05;37.97;23.02;57.18;17.43;17.81;20.78
1962-06-01;19.33;3.84;33.05;27.51;5.49;32.13;1.28;10.71;8.1
1962-07-01;61.89;1.59;68.85;30.11;2.14;45.26;0.01;0.63;6.92
1962-08-01;75.27;2.69;75.84;42.17;2.47;45.0;3.82;9.38;7.84
1962-09-01;126.63;62.15;120.05;83.42;65.49;94.68;54.85;113.32;59.17
1962-10-01;95.11;172.87;119.79;190.59;185.46;150.48;232.58;193.48;170.63
1962-11-01;99.81;175.48;73.2;115.79;170.29;111.94;211.6;222.1;165.12
1962-12-01;81.73;400.8;60.32;236.27;418.27;215.44;331.86;409.07;396.36
1963-01-01;157.67;136.81;191.58;271.23;145.97;204.02;182.22;258.43;136.17
1963-02-01;72.86;163.87;122.58;211.29;173.38;183.49;258.92;333.88;177.37
1963-03-01;139.22;18.7;122.84;103.38;21.36;126.27;77.48;252.04;41.09
1963-04-01;52.5;53.06;38.79;30.16;50.0;49.32;103.21;162.86;33.72
1963-05-01;104.33;5.97;54.71;18.47;6.53;46.75;8.82;32.58;4.52
1963-06-01;86.18;0.78;64.59;22.26;1.12;34.89;0.0;1.54;2.68
1963-07-01;58.29;0.13;47.96;10.61;0.18;24.26;0.0;0.69;1.52
1963-08-01;100.69;0.23;103.76;15.94;0.33;22.95;0.01;3.03;2.17
1963-09-01;189.61;2.72;130.08;46.37;3.64;69.1;5.83;47.8;3.2
1963-10-01;257.06;26.45;235.74;124.28;32.94;99.82;43.5;135.85;44.84
1963-11-01;291.14;151.73;192.56;158.7;154.42;135.69;190.72;265.64;160.21
1963-12-01;145.92;130.83;101.4;117.07;130.99;134.38;166.0;259.51;120.74
1964-01-01;41.53;368.76;32.32;139.94;384.43;126.18;571.29;421.62;324.07
1964-02-01;127.02;212.41;145.27;295.29;227.49;226.61;283.06;359.02;239.8
1964-03-01;165.23;71.47;95.13;95.81;74.45;114.31;149.94;266.38;72.87
1964-04-01;163.23;45.53;93.44;64.8;52.04;67.4;97.26;123.58;43.6
1964-05-01;47.47;38.99;52.36;65.9;48.58;78.01;58.2;64.18;42.17
1964-06-01;74.01;5.46;109.77;71.56;7.82;52.79;0.69;9.84;11.92
1964-07-01;82.69;31.29;104.6;56.96;29.45;68.64;5.6;3.41;41.25
1964-08-01;145.12;3.5;138.9;34.95;2.9;39.69;0.58;7.53;7.12
1964-09-01;105.77;23.99;117.65;87.26;31.35;81.64;36.59;64.99;29.05
1964-10-01;87.54;163.98;108.78;164.58;179.08;142.28;221.47;269.44;203.89
1964-11-01;77.61;176.03;61.1;118.32;155.03;115.22;311.93;294.19;170.89
1964-12-01;117.68;293.29;100.54;269.19;313.4;253.16;248.69;277.51;323.19
1965-01-01;59.8;271.95;113.19;339.16;308.03;273.93;278.48;344.87;341.71
1965-02-01;137.18;214.89;127.49;182.38;253.46;203.44;183.29;335.66;283.48
1965-03-01;65.68;216.45;100.85;145.21;199.21;172.68;298.07;354.6;188.89
1965-04-01;141.03;91.97;107.81;115.25;84.06;98.67;203.85;205.09;70.52
1965-05-01;132.81;20.99;119.73;91.37;27.66;99.85;12.77;18.89;41.1
1965-06-01;81.47;13.43;63.73;36.51;17.12;36.13;12.88;8.99;10.86
1965-07-01;91.08;14.92;113.97;77.78;16.84;60.22;4.81;9.97;18.13
1965-08-01;215.13;4.87;216.36;34.26;6.64;38.79;0.59;7.54;15.34
1965-09-01;190.12;40.63;167.99;70.47;50.34;87.55;31.41;74.65;47.02
1965-10-01;219.07;290.53;194.33;192.53;321.72;153.57;335.96;288.16;284.42
1965-11-01;74.41;232.61;104.67;145.95;225.85;144.18;235.4;257.3;212.96
1965-12-01;228.75;125.59;203.31;285.05;132.86;210.04;116.12;252.8;159.74
1966-01-01;96.61;300.36;104.93;235.7;308.35;290.43;295.31;305.77;361.53
1966-02-01;168.75;208.87;221.97;194.33;189.27;165.57;375.11;350.9;176.12
1966-03-01;215.75;137.62;129.74;198.15;136.45;225.82;225.35;250.28;155.4
1966-04-01;95.84;76.93;103.71;84.17;79.39;75.88;94.87;141.45;64.74
1966-05-01;44.45;45.04;48.75;59.52;53.58;68.24;44.8;46.3;49.54
1966-06-01;151.2;0.62;122.18;21.49;0.89;29.28;0.04;5.59;1.5
1966-07-01;192.41;1.39;123.71;32.73;2.01;34.03;0.16;0.44;7.19
1966-08-01;86.58;1.39;128.92;44.66;2.04;53.39;1.02;7.57;7.51
1966-09-01;108.95;56.57;96.36;84.59;65.93;86.25;52.22;74.27;51.15
1966-10-01;174.95;112.91;168.35;190.98;112.5;172.08;127.94;210.16;113.22
1966-11-01;102.55;127.07;63.7;102.81;132.63;129.73;130.55;206.83;161.47
1966-12-01;209.79;336.85;202.05;285.87;338.75;263.0;339.52;259.03;319.11
1967-01-01;110.38;184.1;146.4;248.99;207.84;249.52;154.17;309.32;223.79
1967-02-01;129.26;132.52;131.18;205.64;143.88;231.75;162.38;301.07;173.79
1967-03-01;83.76;208.26;101.63;178.24;225.1;208.75;239.07;234.72;212.57
1967-04-01;33.31;129.63;34.05;43.71;127.25;80.7;147.44;171.03;92.37
1967-05-01;144.63;2.31;48.7;21.98;2.95;42.16;1.27;31.09;6.03
1967-06-01;120.79;4.28;120.98;79.65;5.93;63.6;1.14;3.0;16.57
1967-07-01;105.17;1.64;78.84;35.03;2.38;50.47;0.03;0.9;9.39
1967-08-01;140.73;0.08;94.5;11.05;0.12;22.66;0.0;4.58;0.94
1967-09-01;141.94;34.69;178.95;67.45;40.68;89.03;40.77;50.89;32.79
1967-10-01;139.37;56.79;105.85;120.27;58.47;111.13;101.37;221.04;66.33
1967-11-01;87.2;206.82;101.14;182.01;199.68;161.65;257.19;244.58;236.52
1967-12-01;58.64;356.63;83.24;184.44;358.11;174.14;244.61;219.45;336.67
1968-01-01;100.06;135.63;157.44;269.94;158.66;191.77;154.24;282.68;170.32
1968-02-01;68.31;370.15;80.12;137.14;357.16;131.09;437.01;319.7;292.79
1968-03-01;126.08;93.41;144.79;172.39;94.44;161.47;207.91;236.04;103.83
1968-04-01;96.1;107.75;88.84;78.62;112.75;75.51;125.07;171.13;103.55
1968-05-01;45.98;15.53;31.69;49.27;19.52;62.88;14.4;53.86;23.3
1968-06-01;62.84;2.61;54.83;33.71;3.62;43.74;1.59;4.49;9.08
1968-07-01;74.22;0.79;59.84;14.48;1.12;31.25;0.01;1.04;5.85
1968-08-01;44.03;13.56;45.3;41.68;18.17;44.79;6.6;26.33;24.27
1968-09-01;123.27;61.5;126.68;44.81;72.05;77.19;30.64;84.39;62.07
1968-10-01;192.42;133.06;161.31;129.66;158.93;108.3;112.96;194.08;159.96
1968-11-01;85.68;219.23;96.42;107.72;208.2;96.42;367.77;220.4;180.36
1968-12-01;170.57;249.14;119.73;178.6;247.27;195.89;249.53;314.26;249.29
1969-01-01;160.41;217.02;154.91;196.75;255.51;188.9;216.22;294.21;266.09
1969-02-01;172.46;113.68;169.75;173.18;113.38;173.09;182.97;260.36;122.33
1969-03-01;109.41;130.94;102.68;134.62;134.57;180.4;158.01;246.54;146.31
1969-04-01;72.31;60.84;107.21;105.93;67.76;118.24;60.41;135.56;62.83
1969-05-01;210.56;45.73;140.07;59.62;49.98;67.11;59.11;42.41;31.85
1969-06-01;122.25;9.57;124.37;64.58;13.82;62.55;0.12;3.86;25.15
1969-07-01;57.71;1.91;60.61;23.46;2.79;23.68;0.0;2.13;6.99
1969-08-01;61.54;3.59;69.7;25.3;5.22;41.44;2.54;8.45;15.09
1969-09-01;83.54;15.77;97.67;81.34;21.23;89.84;7.31;79.2;26.96
1969-10-01;74.67;128.9;84.86;208.38;153.39;161.4;130.39;187.25;174.72
1969-11-01;164.0;264.56;165.34;250.23;286.4;192.87;310.38;226.61;258.92
1969-12-01;91.13;375.47;106.08;163.49;376.42;147.36;372.39;334.95;320.86
1970-01-01;68.71;421.49;98.88;268.23;433.24;234.75;339.71;315.46;342.97
1970-02-01;111.42;149.67;129.6;245.41;147.55;215.09;200.32;311.47;136.63
1970-03-01;167.48;64.41;161.64;161.73;64.07;150.13;178.95;226.66;68.79
1970-04-01;36.28;79.57;50.39;86.06;83.75;84.75;110.96;174.14;81.65
1970-05-01;174.46;4.85;133.29;78.15;6.95;76.07;4.75;33.66;14.11
1970-06-01;186.13;3.29;196.54;93.2;4.82;60.31;0.39;7.79;13.37
1970-07-01;103.96;3.02;117.93;26.81;4.4;41.09;0.02;0.52;12.25
1970-08-01;82.96;5.36;89.75;46.55;7.83;59.43;0.41;13.28;18.33
1970-09-01;72.27;47.21;86.72;108.68;56.55;92.8;54.85;65.01;50.96
1970-10-01;136.69;208.49;134.85;121.64;212.97;96.8;211.04;192.59;177.75
1970-11-01;55.13;236.77;56.8;115.92;238.54;122.28;262.92;217.65;198.13
1970-12-01;156.84;139.02;142.03;209.14;137.96;178.25;111.4;210.83;138.68
1971-01-01;191.54;103.97;153.77;229.5;114.19;233.12;141.23;267.98;121.25
1971-02-01;154.96;94.41;139.13;176.39;101.06;183.68;142.2;291.54;121.14
1971-03-01;162.05;106.73;199.18;187.99;108.84;209.54;209.26;239.45;148.4
1971-04-01;78.45;66.19;103.7;82.81;62.59;93.57;101.68;193.87;65.99
1971-05-01;119.64;17.19;116.89;82.0;21.63;74.83;20.45;53.65;29.35
1971-06-01;140.5;24.68;143.28;80.94;32.77;55.43;12.64;19.53;41.21
1971-07-01;92.0;9.65;84.79;54.36;11.36;36.11;10.8;23.94;10.07
1971-08-01;108.52;0.16;105.19;20.48;0.14;35.04;1.29;16.47;6.52
1971-09-01;57.51;70.5;101.68;72.02;75.02;73.23;55.77;74.75;66.72
1971-10-01;42.9;165.87;63.97;115.06;169.56;113.58;206.51;241.4;154.12
1971-11-01;67.02;329.4;67.25;114.62;313.06;117.95;305.41;196.24;306.62
1971-12-01;82.75;356.06;108.04;264.06;404.62;198.59;260.76;247.71;362.64
1972-01-01;149.37;136.61;199.99;271.35;153.26;244.47;131.2;313.56;136.97
1972-02-01;121.38;168.36;219.8;293.01;181.79;231.02;189.05;377.03;179.13
1972-03-01;127.96;147.23;145.65;153.34;149.37;158.55;155.37;207.22;154.43
1972-04-01;100.65;84.39;102.06;89.27;81.43;96.21;134.38;148.61;76.93
1972-05-01;131.5;28.62;64.16;65.33;30.92;66.16;22.88;86.82;25.08
1972-06-01;248.42;1.04;175.63;15.5;1.39;28.98;0.06;9.83;1.27
1972-07-01;184.52;34.26;161.18;80.91;41.29;53.46;8.81;23.19;43.75
1972-08-01;231.79;12.57;241.22;83.28;17.76;71.3;14.53;41.27;22.75
1972-09-01;177.37;47.03;187.26;127.98;64.69;93.01;23.85;121.83;63.3
1972-10-01;163.15;155.4;149.71;212.67;153.78;154.26;183.69;177.48;150.51
1972-11-01;196.16;320.98;136.9;196.42;355.12;143.51;282.65;283.62;320.1
1972-12-01;68.49;311.32;102.01;152.0;274.59;135.16;403.15;310.54;263.42
1973-01-01;178.6;162.65;192.16;290.06;193.58;237.35;188.06;248.83;205.95
1973-02-01;181.01;104.96;131.97;153.6;104.49;175.32;199.34;330.94;110.9
1973-03-01;95.04;202.69;107.86;163.34;214.57;152.46;242.64;277.59;224.27
1973-04-01;185.57;96.92;112.76;111.81;115.34;81.76;115.48;166.91;79.63
1973-05-01;184.68;29.95;148.15;141.21;41.73;133.65;20.01;79.71;43.87
1973-06-01;119.96;15.03;114.87;52.19;19.95;39.29;9.01;29.21;16.73
1973-07-01;192.54;0.55;189.17;68.98;0.81;67.09;0.75;10.83;8.33
1973-08-01;131.75;2.19;163.8;48.25;2.8;41.75;2.33;23.37;5.72
1973-09-01;124.63;23.28;124.19;76.76;23.12;91.47;36.48;69.54;37.05
1973-10-01;141.68;215.84;119.17;141.88;195.36;123.18;262.23;180.73;164.74
1973-11-01;32.78;236.87;53.14;151.65;234.57;136.41;249.07;271.78;235.75
1973-12-01;127.05;169.31;135.13;237.19;177.41;216.25;237.85;216.53;191.43
1974-01-01;142.23;155.03;124.2;211.03;179.87;175.85;168.42;320.24;193.21
1974-02-01;106.48;91.57;130.89;136.88;92.11;133.87;178.78;333.78;79.76
1974-03-01;93.85;279.58;145.24;243.65;287.65;177.24;399.9;352.25;256.59
1974-04-01;51.01;100.96;47.56;111.64;116.14;96.71;139.95;228.95;106.51
1974-05-01;125.36;17.84;86.72;43.89;20.18;49.09;42.33;44.89;16.43
1974-06-01;154.84;14.47;170.8;101.06;20.87;83.63;1.28;7.48;30.8
1974-07-01;54.01;0.09;62.77;18.7;0.13;23.06;0.0;0.61;0.64
1974-08-01;128.77;7.88;107.42;32.43;8.71;32.74;14.55;10.77;8.12
1974-09-01;42.48;0.73;60.12;50.19;1.05;77.52;11.61;67.71;9.25
1974-10-01;62.8;169.6;92.79;179.4;192.78;150.85;135.1;134.37;186.08
1974-11-01;148.06;113.68;132.43;98.77;96.96;113.28;173.98;194.8;95.41
1974-12-01;164.61;305.84;156.81;291.87;359.96;220.49;224.78;365.17;346.58
