date;agua_vermelha;belo_monte;dona_francisca;emborcacao;furnas;ita;itaipu;itumbiara;lageado;nova_avanhandava;nova_ponte;porto_primavera;rosana;salto_caxias;santa_cecilia;santo_antonio;sao_luiz_do_tapajos;sao_simao;serra_da_mesa;sobradinho;teles_pires;tres_marias;tucurui;xingo
1946-04-01;37.82;-999.0;16.45;-999.0;71.89;21.36;23.29;66.67;-999.0;31.66;79.46;30.27;24.4;26.73;67.87;-999.0;-999.0;50.91;80.0;58.12;-999.0;110.44;108.9;36.49
1946-05-01;6.75;-999.0;168.4;-999.0;22.86;126.67;248.5;24.64;-999.0;15.24;34.46;92.35;34.91;193.93;26.3;-999.0;-999.0;19.81;14.8;40.3;-999.0;26.2;55.12;40.86
1946-06-01;19.67;-999.0;156.13;-999.0;18.89;189.65;82.23;0.82;-999.0;42.86;9.06;82.58;24.94;292.01;42.71;-999.0;-999.0;13.37;6.2;2.56;-999.0;3.73;19.05;20.06
1946-07-01;55.86;-999.0;98.06;-999.0;34.37;121.64;267.82;9.68;-999.0;72.32;25.8;136.29;76.86;278.63;58.0;-999.0;-999.0;24.45;11.1;2.49;-999.0;8.44;16.59;15.24
1946-08-01;0.26;-999.0;93.95;-999.0;0.9;105.98;24.8;0.17;-999.0;2.26;0.03;19.96;2.64;152.2;5.83;-999.0;-999.0;0.13;0.0;0.9;-999.0;0.71;0.0;11.24
1946-09-01;31.85;-999.0;30.99;-999.0;35.42;27.41;130.63;61.67;-999.0;26.68;49.8;47.53;36.97;55.87;50.98;-999.0;-999.0;37.23;41.6;23.2;-999.0;60.69;12.23;7.62
1946-10-01;103.53;-999.0;226.37;-999.0;136.59;173.77;237.21;98.8;-999.0;100.26;110.6;128.04;98.91;379.86;155.56;-999.0;-999.0;87.65;102.0;22.27;-999.0;88.71;49.85;3.92
1946-11-01;131.61;-999.0;172.3;-999.0;162.73;99.19;168.33;222.04;-999.0;104.05;217.87;83.04;117.41;131.36;135.6;-999.0;-999.0;185.43;180.5;220.83;-999.0;250.39;151.19;80.69
1946-12-01;192.31;-999.0;268.17;-999.0;216.3;146.87;166.58;197.13;-999.0;137.52;211.58;137.0;138.62;222.63;199.41;-999.0;-999.0;153.93;170.3;105.46;-999.0;260.85;134.87;42.56
1947-01-01;300.89;-999.0;171.09;-999.0;361.78;159.3;153.09;311.11;-999.0;346.39;323.33;311.44;297.7;217.2;419.44;-999.0;-999.0;312.06;227.4;225.76;-999.0;383.91;204.06;79.64
1947-02-01;218.34;-999.0;139.2;-999.0;241.33;179.55;219.8;162.89;-999.0;259.32;156.76;241.16;184.95;403.94;276.78;-999.0;-999.0;185.2;58.5;127.51;-999.0;169.91;186.99;94.81
1947-03-01;277.04;-999.0;92.17;-999.0;395.09;57.93;88.45;310.01;-999.0;147.03;324.96;80.68;96.03;112.73;244.52;-999.0;-999.0;262.42;188.5;268.29;-999.0;363.77;481.88;273.92
1947-04-01;11.15;-999.0;160.13;-999.0;28.15;72.64;174.92;27.51;-999.0;28.53;16.0;47.49;23.44;240.89;88.55;-999.0;-999.0;31.15;48.5;26.89;-999.0;15.82;167.44;94.23
1947-05-01;30.79;-999.0;165.77;-999.0;20.47;103.24;139.84;3.75;-999.0;59.27;7.07;99.81;86.53;127.78;66.14;-999.0;-999.0;10.84;0.0;3.17;-999.0;12.18;26.69;27.52
1947-06-01;27.46;-999.0;175.62;-999.0;30.98;129.44;75.54;10.43;-999.0;30.48;18.69;44.26;33.89;311.96;81.04;-999.0;-999.0;10.25;-999.0;3.37;-999.0;15.65;0.77;24.26
1947-07-01;19.85;-999.0;32.7;-999.0;31.94;69.75;109.07;10.38;-999.0;43.78;10.85;67.08;24.56;129.09;72.98;-999.0;-999.0;6.53;-999.0;5.61;-999.0;14.3;0.72;14.48
1947-08-01;45.82;-999.0;95.61;-999.0;75.99;109.66;41.52;23.5;-999.0;51.27;31.46;61.73;57.59;276.62;89.55;-999.0;-999.0;47.86;-999.0;18.07;-999.0;56.36;0.15;5.43
1947-09-01;89.9;-999.0;175.13;-999.0;83.22;211.16;202.3;34.49;-999.0;128.22;55.06;180.18;96.29;530.23;113.81;-999.0;-999.0;47.9;-999.0;10.63;-999.0;54.01;40.82;4.5
1947-10-01;162.17;-999.0;60.9;-999.0;125.57;113.41;102.56;153.49;-999.0;94.15;146.53;99.77;71.47;175.63;116.78;-999.0;-999.0;111.41;-999.0;103.59;-999.0;159.54;147.45;15.29
1947-11-01;128.43;-999.0;46.15;-999.0;161.49;57.85;35.18;134.61;-999.0;108.59;139.08;52.97;48.97;122.86;174.11;-999.0;-999.0;122.56;0.0;251.6;-999.0;157.78;171.78;180.96
1947-12-01;251.52;-999.0;266.75;-999.0;292.17;169.46;61.49;409.86;-999.0;224.81;336.24;154.75;122.59;221.56;292.44;-999.0;-999.0;339.1;210.7;267.82;-999.0;446.97;310.47;60.7
1948-01-01;206.68;-999.0;115.6;-999.0;177.71;125.73;180.16;238.45;-999.0;201.91;192.4;207.86;208.09;188.09;207.41;-999.0;-999.0;256.97;188.16;65.4;-999.0;132.34;232.35;21.42
1948-02-01;242.63;-999.0;159.02;-999.0;267.55;187.18;123.22;215.86;-999.0;235.88;250.63;216.95;271.12;427.73;270.49;-999.0;-999.0;203.84;182.28;125.75;-999.0;287.81;199.87;38.68
1948-03-01;156.51;-999.0;64.67;-999.0;209.5;116.01;86.44;244.43;-999.0;151.47;164.83;71.79;100.89;172.59;228.81;-999.0;-999.0;249.19;492.0;139.03;-999.0;178.44;310.86;206.95
1948-04-01;6.09;-999.0;149.73;-999.0;18.13;108.16;115.71;11.36;-999.0;20.91;15.83;49.5;25.58;94.54;50.57;-999.0;-999.0;7.84;73.9;22.35;-999.0;12.78;63.95;49.99
1948-05-01;29.89;-999.0;189.38;-999.0;29.14;214.0;98.66;4.06;-999.0;53.09;12.9;54.34;33.6;296.59;65.62;-999.0;-999.0;3.54;0.0;2.44;-999.0;9.3;58.51;47.07
1948-06-01;0.51;-999.0;127.66;-999.0;8.85;29.16;10.42;0.07;-999.0;3.84;4.0;2.8;0.48;11.98;12.12;-999.0;-999.0;0.0;0.0;4.67;-999.0;17.2;11.62;59.77
1948-07-01;20.99;-999.0;170.32;-999.0;22.32;182.36;95.79;2.38;-999.0;52.17;14.63;117.54;78.62;297.33;59.29;-999.0;-999.0;5.98;0.0;2.66;-999.0;3.8;9.73;51.37
1948-08-01;5.94;-999.0;63.02;-999.0;6.04;150.14;46.94;0.0;-999.0;24.25;1.63;65.98;20.76;246.45;44.08;-999.0;-999.0;0.0;0.0;1.16;-999.0;0.2;9.04;14.71
1948-09-01;16.27;-999.0;138.8;-999.0;28.09;65.76;174.46;6.7;-999.0;12.25;12.01;54.75;37.38;126.23;50.57;-999.0;-999.0;17.4;26.3;7.34;-999.0;11.61;45.33;5.07
1948-10-01;83.01;-999.0;184.62;-999.0;72.0;158.49;208.31;106.84;-999.0;107.31;86.16;117.55;79.78;200.12;90.65;-999.0;-999.0;92.56;100.7;66.49;-999.0;79.95;64.49;13.09
1948-11-01;196.2;-999.0;72.68;-999.0;214.9;59.38;126.09;301.74;-999.0;141.57;215.94;114.89;227.92;55.93;155.45;-999.0;-999.0;268.71;129.8;160.47;-999.0;252.32;144.86;30.54
1948-12-01;176.22;-999.0;22.92;-999.0;267.69;26.59;18.91;308.01;-999.0;130.98;239.48;81.39;69.83;48.3;163.72;-999.0;-999.0;256.13;-999.0;427.59;-999.0;438.58;264.62;115.04
1949-01-01;249.83;-999.0;134.38;-999.0;361.74;141.18;76.68;291.18;249.36;204.24;431.54;118.51;197.1;158.89;341.31;308.3;-999.0;213.42;260.16;196.51;-999.0;464.25;294.44;39.81
1949-02-01;223.36;-999.0;51.26;-999.0;219.6;49.95;137.36;342.35;267.48;196.96;277.9;136.24;156.35;73.68;171.12;64.9;-999.0;332.64;334.52;160.82;-999.0;293.5;236.15;79.84
1949-03-01;122.15;-999.0;212.0;-999.0;112.16;167.55;156.37;68.11;118.67;145.73;80.57;150.19;100.75;209.93;154.12;77.7;-999.0;70.0;68.3;30.14;-999.0;41.92;172.98;41.64
1949-04-01;74.73;-999.0;120.06;-999.0;52.38;124.8;61.47;106.67;115.31;65.72;59.04;76.94;78.6;186.91;59.76;21.7;-999.0;77.77;51.33;65.75;-999.0;73.57;128.95;96.52
1949-05-01;56.5;-999.0;43.98;-999.0;25.54;68.58;97.54;63.2;19.98;47.28;59.38;53.77;61.94;84.04;30.48;0.0;-999.0;64.38;41.85;16.84;-999.0;24.57;49.35;53.05
1949-06-01;19.37;-999.0;159.98;-999.0;46.25;141.95;140.01;0.91;0.0;34.9;9.23;64.13;8.04;153.76;72.23;15.9;-999.0;1.24;0.0;3.81;-999.0;18.07;5.53;30.43
1949-07-01;0.61;-999.0;136.02;-999.0;2.02;67.82;1.39;0.0;0.0;2.88;0.0;7.17;0.44;24.16;21.72;0.0;-999.0;0.0;0.0;0.68;-999.0;0.09;3.79;21.6
1949-08-01;5.06;-999.0;95.98;-999.0;8.68;116.97;41.96;1.01;0.0;11.27;8.92;23.29;1.27;112.31;25.71;20.7;-999.0;0.0;0.0;0.84;-999.0;1.9;0.41;14.68
1949-09-01;2.47;-999.0;185.91;-999.0;4.54;147.5;75.64;0.06;0.0;8.6;0.2;29.38;12.94;123.78;24.03;4.4;-999.0;1.07;1.03;0.22;-999.0;0.35;28.14;10.95
1949-10-01;84.99;-999.0;89.0;-999.0;120.57;77.08;115.16;165.77;176.43;61.1;156.84;71.66;81.7;102.78;106.49;34.3;-999.0;168.63;172.06;110.11;-999.0;130.69;171.41;7.96
1949-11-01;118.35;-999.0;53.65;-999.0;102.82;85.89;95.5;151.12;238.5;85.43;105.85;73.27;65.42;83.93;124.94;92.5;-999.0;120.31;171.0;159.28;-999.0;111.51;214.35;157.21
1949-12-01;310.52;-999.0;80.61;-999.0;302.69;114.71;191.39;220.98;136.65;309.54;366.18;205.2;263.25;138.92;251.49;66.6;-999.0;276.58;174.63;171.08;-999.0;345.28;178.12;22.15
1950-01-01;348.74;-999.0;69.38;-999.0;348.1;123.4;189.66;241.1;242.39;265.27;340.61;210.36;314.06;248.63;361.87;66.36;-999.0;225.22;197.9;132.68;-999.0;287.04;249.87;87.99
1950-02-01;256.22;-999.0;116.39;-999.0;249.37;111.05;122.35;236.95;127.53;263.43;234.92;212.13;166.05;185.69;280.04;27.52;-999.0;221.47;245.06;105.33;-999.0;151.94;185.25;62.25
1950-03-01;166.72;-999.0;144.13;-999.0;150.3;156.84;178.27;242.2;232.1;158.86;187.94;178.02;240.27;203.55;194.05;20.18;-999.0;287.67;333.71;109.68;-999.0;187.9;297.25;82.05
