date;agua_vermelha;belo_monte;dona_francisca;emborcacao;furnas;ita;itaipu;itumbiara;lageado;nova_avanhandava;nova_ponte;porto_primavera;rosana;salto_caxias;santa_cecilia;santo_antonio;sao_luiz_do_tapajos;sao_simao;serra_da_mesa;sobradinho;teles_pires;tres_marias;tucurui;xingo
01/04/82;64.8;175.0;36.3;83.88;84.33;38.01;57.0;124.8;92.32;76.37;83.4;55.64;71.45;47.4;84.81;141.46;216.1;96.3;107.6;78.97;166.84;77.04;135.1;63.28
01/05/82;63.24;66.48;139.81;40.91;36.38;96.72;101.06;88.97;20.92;68.04;42.78;61.04;67.04;101.37;55.72;61.85;67.57;69.13;63.24;12.82;29.27;35.71;33.8;46.71
01/06/82;48.6;75.4;139.8;41.09;36.48;96.9;101.1;88.8;20.88;61.0;42.9;60.91;69.49;101.4;55.7;76.89;79.95;69.0;63.06;12.02;53.67;35.8;38.52;46.9
01/07/82;42.78;17.71;179.49;5.08;15.45;147.9;184.45;1.55;1.89;50.39;7.44;119.84;56.77;163.06;38.06;33.33;22.55;5.89;2.42;0.64;16.16;9.73;10.57;20.37
01/08/82;19.53;29.76;282.41;11.88;19.71;147.85;128.96;29.45;5.91;39.96;11.78;50.22;46.59;119.35;59.21;52.85;27.28;12.09;20.34;6.55;12.66;13.81;14.88;19.36
01/09/82;21.3;149.94;159.0;40.15;22.38;89.53;51.6;54.9;73.32;24.6;47.1;25.11;40.59;46.5;27.0;98.62;105.11;41.1;65.11;24.4;112.97;30.86;93.6;17.16
01/10/82;177.01;128.16;234.98;117.33;127.49;246.14;296.36;167.4;108.62;171.21;132.68;200.62;158.68;246.14;132.84;102.76;99.07;177.63;142.25;52.93;118.63;109.56;123.57;7.05
01/11/82;146.7;135.72;309.0;98.64;99.16;302.53;452.1;101.7;115.13;161.1;117.6;290.69;196.51;361.8;122.43;150.11;140.14;112.5;105.34;42.71;152.53;96.38;103.55;2.31
01/12/82;270.94;200.03;128.34;267.63;364.86;148.67;140.74;242.42;194.88;262.95;288.3;242.56;244.87;161.2;286.96;210.93;240.01;283.03;217.41;128.25;225.72;314.48;212.36;41.34
01/01/83;312.17;243.18;94.24;433.29;266.32;151.62;281.48;333.25;329.28;258.95;452.29;242.68;293.26;176.08;170.31;243.67;269.24;413.54;328.62;296.14;330.96;395.04;275.05;85.93
01/02/83;188.16;260.19;251.16;210.77;184.03;227.22;136.36;180.32;275.26;202.0;213.08;110.51;146.58;221.2;213.42;124.29;252.31;238.56;206.69;191.94;262.75;200.23;236.84;144.73
01/03/83;220.41;275.03;145.39;247.58;200.52;148.76;277.45;208.94;272.98;248.71;255.75;247.8;172.86;151.59;253.28;171.26;252.99;276.52;220.79;180.49;247.64;235.18;249.85;107.94
01/04/83;141.9;95.65;214.8;122.1;98.27;167.92;256.5;205.8;50.85;145.07;124.2;168.0;149.91;182.4;135.5;115.5;115.99;149.1;149.29;70.59;93.17;108.81;68.13;36.88
01/05/83;120.9;44.03;341.0;40.46;74.48;280.24;439.58;35.96;12.69;171.12;49.91;301.56;121.88;354.02;142.54;158.28;63.53;46.81;27.43;10.35;53.95;55.19;24.1;9.28
01/06/83;80.4;15.41;119.1;9.43;82.64;153.96;179.7;1.8;1.3;140.02;12.0;224.34;42.29;187.8;169.69;34.56;24.57;9.0;1.94;2.3;11.81;38.89;5.75;10.49
01/07/83;41.23;8.61;300.7;32.34;45.33;473.2;121.52;23.25;6.35;55.0;40.61;90.01;27.04;483.91;45.73;44.49;15.5;31.0;17.76;6.98;6.49;38.5;6.02;15.83
01/08/83;0.31;39.73;106.95;0.0;4.34;150.92;8.68;0.0;0.0;8.85;0.0;5.72;0.44;61.38;20.99;7.43;26.01;0.0;0.0;0.18;7.67;1.99;6.65;12.93
01/09/83;156.0;43.83;90.9;91.29;203.2;151.4;262.2;89.1;48.22;203.18;109.2;243.07;141.9;218.1;236.3;42.85;34.63;115.8;74.97;30.28;25.61;139.97;47.33;1.27
01/10/83;171.12;251.46;153.76;166.83;163.68;140.33;215.76;166.78;162.16;157.42;178.25;154.0;222.66;158.72;133.0;99.96;208.19;192.51;161.14;95.57;209.61;164.4;166.92;5.87
01/11/83;133.8;158.17;89.7;232.99;174.3;132.91;219.9;267.6;243.87;129.99;214.8;143.24;168.68;124.5;124.62;162.39;137.81;214.5;255.85;233.47;123.46;215.11;203.73;27.6
01/12/83;239.94;235.2;123.07;311.29;308.26;129.88;83.7;268.15;226.15;229.99;320.54;187.25;186.83;157.17;220.72;165.72;195.42;343.48;252.83;221.42;205.07;322.98;254.51;24.31
01/01/84;145.08;183.68;270.94;149.81;151.12;185.98;166.16;158.72;168.4;164.16;155.62;136.26;205.92;134.23;166.64;197.49;129.86;143.84;155.68;113.79;87.07;137.49;139.24;57.36
