date;agua_vermelha;belo_monte;dona_francisca;emborcacao;furnas;ita;itaipu;itumbiara;lageado;nova_avanhandava;nova_ponte;porto_primavera;rosana;salto_caxias;santa_cecilia;santo_antonio;sao_luiz_do_tapajos;sao_simao;serra_da_mesa;sobradinho;teles_pires;tres_marias;tucurui;xingo
1956-05-01;93.75;116.37;87.68;132.86;70.97;119.41;140.33;125.91;42.77;110.75;120.11;131.19;111.92;143.37;95.96;67.95;165.79;121.56;66.61;33.52;104.74;60.2;90.63;18.11
1956-06-01;61.5;29.3;99.65;96.75;54.51;107.79;96.03;77.22;12.7;92.45;79.38;111.51;99.09;111.95;85.58;39.18;29.45;93.73;48.9;8.54;28.82;32.98;27.5;5.85
1956-07-01;27.62;14.98;155.01;13.97;28.67;108.24;136.46;8.38;6.31;43.15;20.4;62.44;63.59;107.45;38.12;58.53;23.38;15.29;12.25;7.16;11.71;28.55;10.91;17.49
1956-08-01;24.5;25.65;86.08;9.7;42.19;79.15;59.83;10.66;1.32;46.51;13.05;51.6;30.37;62.95;65.23;43.35;28.82;15.0;5.2;2.07;16.09;19.18;9.69;24.78
1956-09-01;53.11;65.17;144.86;22.72;54.68;154.36;116.77;23.73;13.9;54.16;42.21;74.27;69.15;114.56;55.87;88.94;84.38;32.34;18.39;4.05;86.72;36.71;29.03;2.75
1956-10-01;112.78;210.84;107.97;80.6;93.21;101.43;161.35;108.15;135.49;123.76;79.63;124.18;142.03;96.2;105.04;133.6;239.64;104.61;169.45;43.06;203.68;60.45;137.01;13.66
1956-11-01;120.57;249.3;26.59;336.12;68.27;47.65;68.12;336.09;487.68;30.71;251.79;37.77;147.33;40.95;44.66;128.08;278.4;280.89;394.73;292.46;327.37;201.07;305.6;68.95
1956-12-01;224.3;310.64;74.58;346.99;280.12;136.11;132.83;304.08;248.27;139.74;350.51;160.82;192.45;135.45;163.53;191.71;346.54;274.35;356.12;248.29;326.42;378.59;269.77;45.75
1957-01-01;350.22;353.61;122.45;321.37;351.54;178.85;232.37;273.13;264.54;359.52;377.85;329.53;248.88;253.5;290.38;213.85;402.19;247.48;314.37;186.18;370.16;367.54;289.81;86.3
1957-02-01;245.56;316.01;52.65;288.11;265.95;87.74;155.4;291.95;344.46;278.54;257.65;195.43;242.61;96.91;264.96;226.33;349.9;276.07;341.46;205.36;392.06;263.67;269.57;51.79
1957-03-01;183.06;300.19;56.61;193.42;223.42;118.36;74.17;189.74;284.36;204.74;184.32;196.01;146.2;136.04;204.32;182.64;261.0;175.04;260.28;230.01;249.54;219.04;295.17;264.82
1957-04-01;140.33;223.17;92.93;157.05;145.94;143.54;147.04;136.96;175.0;134.43;173.67;139.16;96.12;134.96;145.61;162.77;186.03;109.02;132.13;107.07;160.89;144.14;176.15;81.97
1957-05-01;35.37;64.45;141.37;59.73;17.5;88.23;84.26;69.79;20.26;27.65;46.53;36.23;76.75;63.52;24.76;74.84;48.51;74.45;38.81;13.39;25.43;16.88;44.64;35.62
1957-06-01;21.47;16.09;235.18;1.05;26.3;163.4;199.99;0.77;2.86;46.32;8.11;130.96;40.04;209.89;39.12;70.16;28.95;3.65;1.44;1.69;13.76;13.15;2.82;15.3
1957-07-01;39.35;6.92;138.24;12.97;35.76;205.07;116.8;13.26;0.91;89.67;22.49;199.36;56.7;238.09;48.23;79.36;6.13;15.19;4.28;2.89;1.54;31.25;2.9;12.57
