date;agua_vermelha;belo_monte;dona_francisca;emborcacao;furnas;ita;itaipu;itumbiara;lageado;nova_avanhandava;nova_ponte;porto_primavera;rosana;salto_caxias;santa_cecilia;santo_antonio;sao_luiz_do_tapajos;sao_simao;serra_da_mesa;sobradinho;teles_pires;tres_marias;tucurui;xingo
1984-03-01;106.32;310.01;85.58;141.4;91.98;128.56;161.4;166.9;225.12;99.45;116.8;119.84;176.3;190.55;139.98;243.5;275.47;163.23;211.95;152.99;239.83;132.04;280.96;148.95
1984-04-01;119.25;294.24;226.6;112.96;83.08;112.96;132.67;111.83;142.76;92.36;91.06;107.94;108.97;133.76;117.69;210.56;258.06;153.73;116.45;86.62;234.29;74.86;219.96;179.02
1984-05-01;63.81;109.81;345.78;23.02;64.29;125.83;87.78;32.44;14.13;62.7;57.91;80.59;45.98;100.47;93.93;48.32;117.17;39.32;11.75;6.25;85.09;26.19;48.29;33.73
1984-06-01;0.42;23.65;250.6;0.02;1.71;212.24;30.44;0.05;0.54;1.73;0.67;19.32;0.67;194.74;4.78;9.55;12.36;0.06;0.08;0.51;6.97;1.1;5.27;9.66
1984-07-01;2.22;12.91;213.32;0.44;2.62;166.4;23.47;0.14;0.14;6.84;2.86;21.36;1.87;68.15;11.89;6.8;6.49;0.05;0.0;0.59;2.34;2.22;2.44;20.9
1984-08-01;70.73;37.41;185.83;51.06;52.93;284.88;83.82;66.33;15.91;110.17;39.2;93.23;82.65;264.39;73.59;32.0;40.74;70.25;33.92;14.39;39.45;46.03;27.33;8.54
1984-09-01;88.01;118.78;198.48;84.77;97.31;163.05;132.25;73.16;43.1;104.55;114.72;124.99;61.98;128.91;84.61;107.08;100.57;67.78;72.53;38.09;109.49;108.83;77.96;16.89
1984-10-01;61.4;184.18;170.12;75.4;61.16;127.11;75.19;85.91;148.25;40.32;74.86;42.46;71.41;69.85;56.85;187.27;205.53;95.87;150.9;84.36;200.8;88.66;162.3;13.89
1984-11-01;162.96;145.64;96.26;144.3;179.61;180.49;186.85;144.87;123.74;119.34;156.94;134.23;155.89;237.51;123.47;205.67;177.43;161.74;141.48;92.12;200.93;178.96;146.47;24.42
1984-12-01;289.03;222.59;95.09;246.1;290.72;157.77;263.64;244.11;169.28;193.47;284.8;236.55;242.86;166.54;188.17;210.02;242.72;221.66;175.24;139.82;242.07;325.46;182.53;12.87
1985-01-01;362.92;415.57;51.43;471.51;441.04;75.13;79.3;433.26;492.93;205.01;507.68;101.26;226.16;52.44;345.03;275.14;423.58;412.06;608.9;409.08;427.49;490.04;490.61;232.76
1985-02-01;148.19;280.25;184.23;109.92;186.0;245.16;174.86;143.26;169.05;161.21;167.41;158.92;168.55;250.7;264.02;207.52;282.37;151.4;160.96;86.22;243.66;140.96;255.99;128.33
1985-03-01;255.58;327.53;199.3;229.73;255.47;139.65;181.75;252.57;217.26;185.87;231.02;169.38;216.81;108.17;223.69;218.47;332.76;268.7;217.89;144.98;281.75;238.11;284.66;172.5
1985-04-01;111.34;269.9;198.78;42.0;65.61;135.41;150.28;82.92;130.73;135.17;42.21;139.82;127.28;198.76;112.38;207.97;286.07;119.53;109.59;53.38;283.19;35.94;231.05;222.89
1985-05-01;20.85;102.69;214.17;20.28;31.35;101.93;113.72;18.5;31.73;59.16;15.91;91.4;44.07;49.27;68.18;67.69;86.11;11.92;22.58;19.66;43.02;21.65;74.23;49.22
1985-06-01;5.91;22.35;81.23;0.19;7.4;47.7;32.63;0.46;0.13;16.98;1.03;21.98;11.27;34.88;15.76;18.89;11.23;6.38;0.01;6.41;0.26;5.19;11.49;53.22
1985-07-01;3.25;16.4;187.59;0.16;0.6;84.18;59.98;0.47;1.51;8.33;0.0;27.86;28.1;74.51;3.94;45.24;17.71;5.64;0.51;0.85;8.84;0.06;7.55;31.24
1985-08-01;5.44;20.3;243.89;0.43;12.19;128.29;29.85;1.86;3.05;12.81;0.84;9.76;6.94;38.4;30.1;53.36;25.44;3.4;2.04;2.03;10.93;3.91;6.41;18.16
1985-09-01;29.56;74.56;177.78;59.99;84.62;107.38;47.08;45.6;39.02;60.34;72.39;51.27;20.19;93.21;108.44;102.31;95.54;26.48;47.03;40.01;88.84;76.76;51.51;3.15
1985-10-01;61.05;189.45;39.73;105.3;74.98;102.12;95.54;117.14;193.39;41.81;119.06;51.16;57.99;125.87;73.81;158.37;213.44;96.03;140.94;111.06;201.76;85.95;176.29;10.65
1985-11-01;194.78;196.51;22.19;185.62;190.62;95.55;80.53;181.24;195.85;144.48;165.6;115.72;120.56;90.18;140.8;207.6;218.04;180.89;179.05;154.52;237.8;197.69;196.98;34.17
1985-12-01;188.82;384.71;76.13;261.7;285.47;78.05;60.0;255.74;423.01;126.93;222.95;83.11;78.33;62.94;225.63;212.06;328.58;185.04;439.15;324.2;281.98;258.94;345.6;146.43
1986-01-01;236.91;248.71;80.0;304.9;239.89;125.08;165.38;247.88;259.46;148.44;325.01;155.56;199.71;200.55;199.1;240.18;358.9;226.86;263.5;192.17;349.34;302.84;267.44;35.2
1986-02-01;191.12;298.01;117.29;234.08;219.4;138.23;226.96;191.59;197.11;210.82;217.88;227.64;186.04;209.04;265.47;238.32;272.39;179.61;172.9;124.02;306.6;220.95;240.62;90.7
1986-03-01;211.06;273.65;194.18;117.42;168.51;73.61;137.88;140.13;190.7;202.1;203.22;151.59;205.03;109.74;244.08;263.85;304.42;193.83;137.3;67.29;246.17;108.44;266.98;185.13
1986-04-01;50.72;197.75;246.26;27.93;44.35;188.61;109.41;37.5;116.56;54.75;47.28;89.17;68.69;157.77;74.02;144.33;185.52;57.04;76.44;52.48;148.84;33.29;172.68;62.44
1986-05-01;113.64;78.0;208.57;39.46;89.2;156.18;229.15;43.02;15.56;102.68;66.75;158.44;114.76;188.5;71.17;128.42;123.85;67.01;23.38;11.65;66.39;41.12;41.84;21.91
1986-06-01;0.67;30.31;138.61;1.43;4.69;48.32;15.58;0.33;0.28;2.59;3.14;3.11;0.44;30.32;8.1;4.14;16.13;1.25;0.13;1.68;3.87;4.08;15.54;17.85
1986-07-01;49.41;33.23;96.31;31.46;53.93;55.25;48.75;21.7;3.23;30.46;51.87;20.81;24.52;47.08;50.78;15.93;25.17;18.76;8.26;12.48;11.32;40.02;10.72;20.97
1986-08-01;86.84;45.57;179.33;71.8;85.89;103.56;163.34;67.41;21.91;126.7;82.39;167.32;107.79;121.86;98.8;80.48;57.11;66.73;41.89;22.27;65.87;57.07;38.22;7.48
1986-09-01;26.22;81.7;134.38;25.38;22.18;151.11;93.9;36.43;15.4;36.53;44.49;73.9;51.28;155.18;44.59;64.42;109.99;56.69;18.97;3.12;76.53;10.48;42.57;6.52
1986-10-01;74.28;226.39;121.18;72.88;39.68;129.24;78.57;96.66;160.54;60.48;74.66;72.04;72.86;126.64;54.89;97.24;170.72;87.07;109.31;68.82;222.46;23.33;177.61;14.75
1986-11-01;115.15;151.28;382.21;108.47;123.57;194.97;103.08;119.47;118.83;116.94;130.68;124.69;119.33;159.66;154.97;186.08;199.47;111.04;130.72;67.85;204.13;125.99;153.04;29.2
1986-12-01;367.56;231.35;79.41;368.78;467.03;124.73;209.12;363.77;242.22;336.96;425.57;264.34;279.53;194.98;393.99;186.05;273.89;347.32;289.87;185.92;277.77;387.97;252.74;30.9
1987-01-01;291.74;200.62;206.52;210.83;261.9;184.33;164.7;202.09;156.66;283.51;251.75;180.45;283.71;153.84;269.84;279.14;276.22;228.31;156.32;84.42;238.04;206.51;185.23;40.01
1987-02-01;185.58;207.74;169.69;104.01;144.51;164.41;206.21;150.78;144.41;196.4;137.07;209.59;196.28;214.8;172.0;176.99;251.73;201.46;142.0;44.21;254.43;89.43;179.66;35.35
1987-03-01;142.94;305.47;75.54;152.76;122.28;49.37;89.99;197.27;336.05;104.13;153.2;55.29;140.94;50.49;126.48;184.98;305.57;231.42;255.65;178.98;273.95;129.8;311.83;182.9
1987-04-01;90.55;161.6;292.48;137.91;140.64;191.66;158.24;151.38;113.97;67.14;174.22;83.62;87.89;159.69;203.58;129.43;153.86;118.24;104.67;86.18;126.96;128.05;118.31;52.54
1987-05-01;84.52;72.92;222.27;25.89;82.54;300.43;267.27;21.08;20.9;179.91;32.15;245.97;84.51;374.93;165.97;59.5;81.18;20.46;22.15;20.44;50.86;34.4;32.41;29.85
1987-06-01;17.16;27.17;90.94;8.32;29.34;121.42;103.58;6.98;0.41;94.78;13.44;158.55;26.75;144.29;91.57;38.78;44.02;12.96;1.45;1.66;4.33;13.97;8.4;27.01
1987-07-01;12.19;5.66;334.56;1.47;8.32;154.5;64.13;0.7;0.0;18.58;7.17;42.0;14.69;96.2;14.07;12.73;9.17;1.46;0.0;0.52;0.26;7.56;0.65;20.81
1987-08-01;6.05;33.24;133.76;3.38;7.9;120.43;40.69;5.53;1.87;11.95;6.31;21.85;13.15;81.62;10.26;15.39;20.96;9.13;0.26;0.73;9.3;5.9;12.21;4.44
